PING 10.0.0.2 (10.0.0.2) 56(84) bytes of data.
64 bytes from 10.0.0.2: icmp_seq=641 ttl=64 time=0.223 ms
64 bytes from 10.0.0.2: icmp_seq=642 ttl=64 time=0.201 ms
64 bytes from 10.0.0.2: icmp_seq=643 ttl=64 time=0.406 ms
64 bytes from 10.0.0.2: icmp_seq=644 ttl=64 time=0.229 ms
64 bytes from 10.0.0.2: icmp_seq=645 ttl=64 time=0.236 ms
64 bytes from 10.0.0.2: icmp_seq=646 ttl=64 time=0.180 ms
64 bytes from 10.0.0.2: icmp_seq=647 ttl=64 time=0.975 ms
64 bytes from 10.0.0.2: icmp_seq=648 ttl=64 time=0.459 ms
64 bytes from 10.0.0.2: icmp_seq=649 ttl=64 time=0.417 ms
64 bytes from 10.0.0.2: icmp_seq=650 ttl=64 time=0.407 ms
64 bytes from 10.0.0.2: icmp_seq=651 ttl=64 time=0.493 ms
64 bytes from 10.0.0.2: icmp_seq=652 ttl=64 time=0.451 ms
64 bytes from 10.0.0.2: icmp_seq=653 ttl=64 time=0.477 ms
64 bytes from 10.0.0.2: icmp_seq=654 ttl=64 time=0.186 ms
64 bytes from 10.0.0.2: icmp_seq=655 ttl=64 time=0.677 ms
64 bytes from 10.0.0.2: icmp_seq=656 ttl=64 time=0.193 ms
64 bytes from 10.0.0.2: icmp_seq=657 ttl=64 time=0.367 ms
64 bytes from 10.0.0.2: icmp_seq=658 ttl=64 time=0.271 ms
64 bytes from 10.0.0.2: icmp_seq=659 ttl=64 time=0.219 ms
64 bytes from 10.0.0.2: icmp_seq=660 ttl=64 time=0.359 ms
64 bytes from 10.0.0.2: icmp_seq=661 ttl=64 time=0.438 ms
64 bytes from 10.0.0.2: icmp_seq=662 ttl=64 time=1.76 ms
64 bytes from 10.0.0.2: icmp_seq=663 ttl=64 time=0.382 ms
64 bytes from 10.0.0.2: icmp_seq=664 ttl=64 time=0.237 ms
64 bytes from 10.0.0.2: icmp_seq=665 ttl=64 time=0.222 ms
64 bytes from 10.0.0.2: icmp_seq=666 ttl=64 time=0.235 ms
64 bytes from 10.0.0.2: icmp_seq=667 ttl=64 time=0.229 ms
64 bytes from 10.0.0.2: icmp_seq=668 ttl=64 time=0.215 ms
64 bytes from 10.0.0.2: icmp_seq=669 ttl=64 time=0.239 ms
64 bytes from 10.0.0.2: icmp_seq=670 ttl=64 time=0.228 ms
64 bytes from 10.0.0.2: icmp_seq=671 ttl=64 time=0.515 ms
64 bytes from 10.0.0.2: icmp_seq=672 ttl=64 time=0.199 ms
64 bytes from 10.0.0.2: icmp_seq=673 ttl=64 time=0.376 ms
64 bytes from 10.0.0.2: icmp_seq=674 ttl=64 time=0.337 ms
